id,k,v,type
14291960.0,tiger:county,"Clark, NV",tag
14291960.0,tiger:name_base,Polson,tag
14291960.0,tiger:name_type,St,tag
14291960.0,tiger:reviewed,False,tag
14291968.0,highway,residential,tag
14291968.0,name,Stillwater,tag
14291968.0,tiger:cfcc,A41,tag
14291968.0,tiger:county,"Clark, NV",tag
14291968.0,tiger:name_base,Stillwater,tag
14291968.0,tiger:reviewed,False,tag
14291972.0,highway,residential,tag
14291972.0,name,Little Dove Court,tag
14291972.0,tiger:cfcc,A41,tag
14291972.0,tiger:county,"Clark, NV",tag
14291972.0,tiger:name_base,Little Dove,tag
14291972.0,tiger:name_type,Ct,tag
14291972.0,tiger:reviewed,False,tag
14291975.0,highway,residential,tag
14291975.0,name,Barrie Court,tag
14291975.0,tiger:cfcc,A41,tag
14291975.0,tiger:county,"Clark, NV",tag
14291975.0,tiger:name_base,Barrie,tag
14291975.0,tiger:name_type,Ct,tag
14291975.0,tiger:reviewed,False,tag
14291979.0,highway,residential,tag
14291979.0,name,Voyager Street,tag
14291979.0,tiger:cfcc,A41,tag
14291979.0,tiger:county,"Clark, NV",tag
14291979.0,tiger:name_base,Voyager,tag
14291979.0,tiger:name_type,St,tag
14291979.0,tiger:reviewed,False,tag
14291989.0,highway,residential,tag
14291989.0,name,Turf Drive,tag
14291989.0,tiger:cfcc,A41,tag
14291989.0,tiger:county,"Clark, NV",tag
14291989.0,tiger:name_base,Turf,tag
14291989.0,tiger:name_type,Dr,tag
14291989.0,tiger:reviewed,False,tag
14291991.0,highway,residential,tag
14291991.0,name,Hidden Meadow Avenue,tag
14291991.0,tiger:cfcc,A41,tag
14291991.0,tiger:county,"Clark, NV",tag
14291991.0,tiger:name_base,Hidden Meadow,tag
14291991.0,tiger:name_type,Ave,tag
14291991.0,tiger:reviewed,False,tag
14291997.0,access,private,tag
14291997.0,highway,residential,tag
14291997.0,name,Indigo Springs Street,tag
14291997.0,name_1,Indigo Spring,tag
14291997.0,tiger:cfcc,A41,tag
14291997.0,tiger:county,"Clark, NV",tag
14291997.0,tiger:name_base,Indigo Springs,tag
14291997.0,tiger:name_base_1,Indigo Spring,tag
14291997.0,tiger:name_type,St,tag
14291997.0,tiger:reviewed,False,tag
14291998.0,access,private,tag
14291998.0,highway,residential,tag
14291998.0,name,Indigo Springs Street,tag
14291998.0,name_1,Indigo Spring,tag
14291998.0,tiger:cfcc,A41,tag
14291998.0,tiger:county,"Clark, NV",tag
14291998.0,tiger:name_base,Indigo Springs,tag
14291998.0,tiger:name_base_1,Indigo Spring,tag
14291998.0,tiger:name_type,St,tag
14291998.0,tiger:reviewed,False,tag
14292003.0,highway,residential,tag
14292003.0,name,Kershner Court,tag
14292003.0,name_1,Kershner,tag
14292003.0,tiger:cfcc,A41,tag
14292003.0,tiger:county,"Clark, NV",tag
14292003.0,tiger:name_base,Kershner,tag
14292003.0,tiger:name_base_1,Kershner,tag
14292003.0,tiger:name_type,Ct,tag
14292003.0,tiger:reviewed,False,tag
14292019.0,highway,residential,tag
14292019.0,name,Lewis Court,tag
14292019.0,tiger:cfcc,A41,tag
14292019.0,tiger:county,"Clark, NV",tag
14292019.0,tiger:name_base,Lewis,tag
14292019.0,tiger:name_type,Ct,tag
14292019.0,tiger:reviewed,False,tag
14292024.0,highway,residential,tag
14292024.0,name,Crony Avenue,tag
14292024.0,tiger:cfcc,A41,tag
14292024.0,tiger:county,"Clark, NV",tag
14292024.0,tiger:name_base,Crony,tag
14292024.0,tiger:name_type,Ave,tag
14292024.0,tiger:reviewed,False,tag
14292034.0,highway,residential,tag
14292034.0,name,Trimley Court,tag
14292034.0,tiger:cfcc,A41,tag
14292034.0,tiger:county,"Clark, NV",tag
14292034.0,tiger:name_base,Trimley,tag
14292034.0,tiger:name_type,Ct,tag
14292034.0,tiger:reviewed,False,tag
14292046.0,highway,residential,tag
14292046.0,name,Opal Drive,tag
14292046.0,oneway,False,tag
14292046.0,surface,asphalt,tag
14292046.0,tiger:cfcc,A41,tag
14292046.0,tiger:county,"Clark, NV",tag
14292046.0,tiger:name_base,Opal,tag
14292046.0,tiger:name_type,Dr,tag
14292046.0,tiger:reviewed,False,tag
14292047.0,highway,residential,tag
14292047.0,name,Landra Lane,tag
14292047.0,tiger:cfcc,A41,tag
14292047.0,tiger:county,"Clark, NV",tag
14292047.0,tiger:name_base,Landra,tag
14292047.0,tiger:name_type,Ln,tag
14292047.0,tiger:reviewed,False,tag
14292048.0,highway,residential,tag
14292048.0,name,Glenoak Drive,tag
14292048.0,tiger:cfcc,A41,tag
14292048.0,tiger:county,"Clark, NV",tag
14292048.0,tiger:name_base,Glenoak,tag
14292048.0,tiger:name_type,Dr,tag
14292048.0,tiger:reviewed,False,tag
14292053.0,highway,residential,tag
14292053.0,name,Meyers Avenue,tag
14292053.0,tiger:cfcc,A41,tag
14292053.0,tiger:county,"Clark, NV",tag
14292053.0,tiger:name_base,Meyers,tag
14292053.0,tiger:name_type,Ave,tag
14292053.0,tiger:reviewed,False,tag
14292056.0,highway,residential,tag
14292056.0,name,Sandrock Pointe Lane,tag
14292056.0,tiger:cfcc,A41,tag
14292056.0,tiger:county,"Clark, NV",tag
14292056.0,tiger:name_base,Sandrock Pointe,tag
14292056.0,tiger:name_type,Ln,tag
14292056.0,tiger:reviewed,False,tag
14292062.0,highway,residential,tag
14292062.0,name,Early Frost Avenue,tag
14292062.0,tiger:cfcc,A41,tag
14292062.0,tiger:county,"Clark, NV",tag
14292062.0,tiger:name_base,Early Frost,tag
14292062.0,tiger:name_type,Ave,tag
14292062.0,tiger:reviewed,False,tag
14292074.0,highway,residential,tag
14292074.0,name,Foothills Village Drive,tag
14292074.0,tiger:cfcc,A41,tag
14292074.0,tiger:county,"Clark, NV",tag
14292074.0,tiger:name_base,Foothills Village,tag
14292074.0,tiger:name_type,Dr,tag
14292074.0,tiger:reviewed,False,tag
14292077.0,highway,residential,tag
14292077.0,name,Thunder Hills Terrace,tag
14292077.0,tiger:cfcc,A41,tag
14292077.0,tiger:county,"Clark, NV",tag
14292077.0,tiger:name_base,Thunder Hills,tag
14292077.0,tiger:name_type,Ter,tag
14292077.0,tiger:reviewed,False,tag
14292081.0,highway,residential,tag
14292081.0,name,Cindy Lane,tag
14292081.0,tiger:cfcc,A41,tag
14292081.0,tiger:county,"Clark, NV",tag
14292081.0,tiger:name_base,Cindy,tag
14292081.0,tiger:name_type,Ln,tag
14292081.0,tiger:reviewed,False,tag
14292108.0,highway,residential,tag
14292108.0,name,Apostle Drive,tag
14292108.0,tiger:cfcc,A41,tag
14292108.0,tiger:county,"Clark, NV",tag
14292108.0,tiger:name_base,Apostle,tag
14292108.0,tiger:name_type,Dr,tag
14292108.0,tiger:reviewed,False,tag
14292130.0,highway,residential,tag
14292130.0,name,Sardis Terrace,tag
14292130.0,tiger:cfcc,A41,tag
14292130.0,tiger:county,"Clark, NV",tag
14292130.0,tiger:name_base,Sardis,tag
14292130.0,tiger:name_type,Ter,tag
14292130.0,tiger:reviewed,False,tag
14292139.0,highway,residential,tag
14292139.0,name,Cozy Valley Street,tag
14292139.0,tiger:cfcc,A41,tag
14292139.0,tiger:county,"Clark, NV",tag
14292139.0,tiger:name_base,Cozy Valley,tag
14292139.0,tiger:name_type,St,tag
14292139.0,tiger:reviewed,False,tag
14292146.0,highway,residential,tag
14292146.0,name,Richgold Street,tag
14292146.0,tiger:cfcc,A41,tag
14292146.0,tiger:county,"Clark, NV",tag
14292146.0,tiger:name_base,Richgold,tag
14292146.0,tiger:name_type,St,tag
14292146.0,tiger:reviewed,False,tag
14292153.0,highway,residential,tag
14292153.0,name,Moccasin Court,tag
14292153.0,tiger:cfcc,A41,tag
14292153.0,tiger:county,"Clark, NV",tag
14292153.0,tiger:name_base,Moccasin,tag
14292153.0,tiger:name_type,Ct,tag
14292153.0,tiger:reviewed,False,tag
14292180.0,highway,residential,tag
14292180.0,name,Magnesium Street,tag
14292180.0,oneway,False,tag
14292180.0,surface,asphalt,tag
14292180.0,tiger:cfcc,A41,tag
14292180.0,tiger:county,"Clark, NV",tag
14292180.0,tiger:name_base,Magnesium,tag
14292180.0,tiger:name_type,St,tag
14292180.0,tiger:reviewed,False,tag
14292185.0,access,private,tag
14292185.0,highway,service,tag
14292185.0,name,Saint Malo Way,tag
14292185.0,tiger:cfcc,A41,tag
14292185.0,tiger:county,"Clark, NV",tag
14292185.0,tiger:name_base,Saint Malo,tag
14292185.0,tiger:name_type,Way,tag
14292185.0,tiger:reviewed,False,tag
14292190.0,highway,residential,tag
14292190.0,name,Saguaro Street,tag
14292190.0,tiger:cfcc,A41,tag
14292190.0,tiger:county,"Clark, NV",tag
14292190.0,tiger:name_base,Saguaro,tag
14292190.0,tiger:name_type,St,tag
14292190.0,tiger:reviewed,False,tag
14292196.0,highway,residential,tag
14292196.0,name,Vanguard Street,tag
14292196.0,tiger:cfcc,A41,tag
14292196.0,tiger:county,"Clark, NV",tag
14292196.0,tiger:name_base,Vanguard,tag
14292196.0,tiger:name_type,St,tag
14292196.0,tiger:reviewed,False,tag
14292200.0,highway,residential,tag
14292200.0,name,Sunset Vista Avenue,tag
14292200.0,tiger:cfcc,A41,tag
14292200.0,tiger:county,"Clark, NV",tag
14292200.0,tiger:name_base,Sunset Vista,tag
14292200.0,tiger:name_type,Ave,tag
14292200.0,tiger:reviewed,False,tag
14292201.0,highway,residential,tag
14292201.0,name,Sunset Vista Avenue,tag
14292201.0,tiger:cfcc,A41,tag
14292201.0,tiger:county,"Clark, NV",tag
14292201.0,tiger:name_base,Sunset Vista,tag
14292201.0,tiger:name_type,Ave,tag
14292201.0,tiger:reviewed,False,tag
14292204.0,highway,residential,tag
14292204.0,name,Sunset Vista Avenue,tag
14292204.0,tiger:cfcc,A41,tag
14292204.0,tiger:county,"Clark, NV",tag
14292204.0,tiger:name_base,Sunset Vista,tag
14292204.0,tiger:name_type,Ave,tag
14292204.0,tiger:reviewed,False,tag
14292247.0,highway,residential,tag
14292247.0,name,Tumbling Falls Place,tag
14292247.0,surface,asphalt,tag
14292255.0,highway,residential,tag
14292255.0,name,Pimlico Drive,tag
14292255.0,tiger:cfcc,A41,tag
14292255.0,tiger:county,"Clark, NV",tag
14292255.0,tiger:name_base,Pimlico,tag
14292255.0,tiger:name_type,Dr,tag
14292255.0,tiger:reviewed,False,tag
14292263.0,highway,residential,tag
14292263.0,name,Lupine Court,tag
14292263.0,tiger:cfcc,A41,tag
14292263.0,tiger:county,"Clark, NV",tag
14292263.0,tiger:name_base,Lupine,tag
14292263.0,tiger:name_type,Ct,tag
14292263.0,tiger:reviewed,False,tag
14292266.0,highway,residential,tag
14292266.0,name,Playa Blanca Street,tag
14292266.0,tiger:cfcc,A41,tag
14292266.0,tiger:county,"Clark, NV",tag
14292266.0,tiger:name_base,Playa Blanca,tag
14292266.0,tiger:name_type,St,tag
14292266.0,tiger:reviewed,False,tag
14292271.0,highway,residential,tag
14292271.0,name,Nelson Court,tag
14292271.0,tiger:cfcc,A41,tag
14292271.0,tiger:county,"Clark, NV",tag
14292271.0,tiger:name_base,Nelson,tag
14292271.0,tiger:name_type,Ct,tag
14292271.0,tiger:reviewed,False,tag
14292291.0,highway,residential,tag
14292291.0,name,Donner Way,tag
14292291.0,tiger:cfcc,A41,tag
14292291.0,tiger:county,"Clark, NV",tag
14292291.0,tiger:name_base,Donner,tag
14292291.0,tiger:name_type,Way,tag
14292291.0,tiger:reviewed,False,tag
14292293.0,highway,residential,tag
14292293.0,name,Hollyhock Drive,tag
14292293.0,tiger:cfcc,A41,tag
14292293.0,tiger:county,"Clark, NV",tag
14292293.0,tiger:name_base,Hollyhock,tag
14292293.0,tiger:name_type,Dr,tag
14292293.0,tiger:reviewed,False,tag
14292295.0,highway,residential,tag
14292295.0,maxspeed,25 mph,tag
14292295.0,name,Sunbonnet Avenue,tag
14292295.0,oneway,True,tag
14292295.0,tiger:cfcc,A41,tag
14292295.0,tiger:county,"Clark, NV",tag
14292295.0,tiger:name_base,Sunbonnet,tag
14292295.0,tiger:name_type,Ave,tag
14292295.0,tiger:reviewed,False,tag
14292297.0,highway,residential,tag
14292297.0,name,Saragossa Court,tag
14292297.0,tiger:cfcc,A41,tag
14292297.0,tiger:county,"Clark, NV",tag
14292297.0,tiger:name_base,Saragossa,tag
14292297.0,tiger:name_type,Ct,tag
14292297.0,tiger:reviewed,False,tag
14292302.0,highway,tertiary,tag
14292302.0,name,Newport Drive,tag
14292302.0,surface,asphalt,tag
14292302.0,tiger:cfcc,A41,tag
14292302.0,tiger:county,"Clark, NV",tag
14292302.0,tiger:name_base,Newport,tag
14292302.0,tiger:name_type,Dr,tag
14292302.0,tiger:reviewed,False,tag
14292308.0,highway,residential,tag
14292308.0,name,Elm Crest Place,tag
14292308.0,tiger:cfcc,A41,tag
14292308.0,tiger:county,"Clark, NV",tag
14292308.0,tiger:name_base,Elm Crest,tag
14292308.0,tiger:name_type,Pl,tag
14292308.0,tiger:reviewed,False,tag
14292316.0,highway,residential,tag
14292316.0,name,Taylor Street,tag
14292316.0,oneway,False,tag
14292316.0,surface,asphalt,tag
14292316.0,tiger:cfcc,A41,tag
14292316.0,tiger:county,"Clark, NV",tag
14292316.0,tiger:name_base,Taylor,tag
14292316.0,tiger:name_type,St,tag
14292316.0,tiger:reviewed,False,tag
14292343.0,highway,residential,tag
14292343.0,name,Trueno Road,tag
14292343.0,tiger:cfcc,A41,tag
14292343.0,tiger:county,"Clark, NV",tag
14292343.0,tiger:name_base,Trueno,tag
14292343.0,tiger:name_type,Rd,tag
14292343.0,tiger:reviewed,False,tag
14292347.0,highway,residential,tag
14292347.0,name,Horizon Peak Drive,tag
14292347.0,tiger:cfcc,A41,tag
14292347.0,tiger:county,"Clark, NV",tag
14292347.0,tiger:name_base,Horizon Peak,tag
14292347.0,tiger:name_type,Dr,tag
14292347.0,tiger:reviewed,False,tag
14292351.0,highway,residential,tag
14292351.0,name,Tantara Street,tag
14292351.0,tiger:cfcc,A41,tag
14292351.0,tiger:county,"Clark, NV",tag
14292351.0,tiger:name_base,Tantara,tag
14292351.0,tiger:name_type,St,tag
14292351.0,tiger:reviewed,False,tag
14292361.0,highway,residential,tag
14292361.0,name,Moreno Court,tag
14292361.0,tiger:cfcc,A41,tag
14292361.0,tiger:county,"Clark, NV",tag
14292361.0,tiger:name_base,Moreno,tag
14292361.0,tiger:name_type,Ct,tag
14292361.0,tiger:reviewed,False,tag
14292370.0,highway,residential,tag
14292370.0,name,Lake Tahoe Lane,tag
14292370.0,tiger:cfcc,A41,tag
14292370.0,tiger:county,"Clark, NV",tag
14292370.0,tiger:name_base,Lake Tahoe,tag
14292370.0,tiger:name_type,Ln,tag
14292370.0,tiger:reviewed,False,tag
14292387.0,highway,residential,tag
14292387.0,name,Apricot Court,tag
14292387.0,tiger:cfcc,A41,tag
14292387.0,tiger:county,"Clark, NV",tag
14292387.0,tiger:name_base,Apricot,tag
14292387.0,tiger:name_type,Ct,tag
14292387.0,tiger:reviewed,False,tag
14292395.0,highway,residential,tag
14292395.0,name,Towering Mesa Avenue,tag
14292395.0,tiger:cfcc,A41,tag
14292395.0,tiger:county,"Clark, NV",tag
14292395.0,tiger:name_base,Towering Mesa,tag
14292395.0,tiger:name_type,Ave,tag
14292395.0,tiger:reviewed,False,tag
14292397.0,highway,residential,tag
14292397.0,name,Barberry Court,tag
14292397.0,tiger:cfcc,A41,tag
14292397.0,tiger:county,"Clark, NV",tag
14292397.0,tiger:name_base,Barberry,tag
14292397.0,tiger:name_type,Ct,tag
14292397.0,tiger:reviewed,False,tag
14292399.0,highway,residential,tag
14292399.0,name,Republic Street,tag
14292399.0,tiger:cfcc,A41,tag
14292399.0,tiger:county,"Clark, NV",tag
14292399.0,tiger:name_base,Republic,tag
14292399.0,tiger:name_type,St,tag
14292399.0,tiger:reviewed,False,tag
14292401.0,highway,residential,tag
14292401.0,name,Cave Creek Lane,tag
14292401.0,tiger:cfcc,A41,tag
14292401.0,tiger:county,"Clark, NV",tag
14292401.0,tiger:name_base,Cave Creek,tag
14292401.0,tiger:name_type,Ln,tag
14292401.0,tiger:reviewed,False,tag
14292401.0,tiger:separated,False,tag
14292401.0,tiger:source,tiger_import_dch_v0.6_20070813,tag
14292401.0,tiger:tlid,201976699,tag
14292410.0,highway,residential,tag
14292410.0,name,West King Street,tag
14292410.0,name_1,Snap Avenue,tag
14292410.0,tiger:cfcc,A41,tag
14292410.0,tiger:county,"Clark, NV",tag
14292410.0,tiger:name_base,King,tag
14292410.0,tiger:name_base_1,Snap,tag
14292410.0,tiger:name_direction_prefix,W,tag
14292410.0,tiger:name_type,St,tag
14292410.0,tiger:name_type_1,Ave,tag
14292410.0,tiger:reviewed,False,tag
14292418.0,highway,residential,tag
14292418.0,maxspeed,25 mph,tag
14292418.0,name,Bullwhip Court,tag
14292418.0,oneway,False,tag
14292418.0,sidewalk,both,tag
14292418.0,surface,paved,tag
14292418.0,tiger:cfcc,A41,tag
14292418.0,tiger:county,"Clark, NV",tag
14292418.0,tiger:name_base,Bullwhip,tag
14292418.0,tiger:name_type,Ct,tag
14292418.0,tiger:reviewed,False,tag
14292424.0,highway,residential,tag
14292424.0,name,Bearden Avenue,tag
14292424.0,tiger:cfcc,A41,tag
14292424.0,tiger:county,"Clark, NV",tag
14292424.0,tiger:name_base,Bearden,tag
14292424.0,tiger:name_type,Ave,tag
14292424.0,tiger:reviewed,False,tag
14292429.0,highway,residential,tag
14292429.0,name,Lombardy Circle,tag
14292429.0,tiger:cfcc,A41,tag
14292429.0,tiger:county,"Clark, NV",tag
14292429.0,tiger:name_base,Lombardy,tag
14292429.0,tiger:name_type,Cir,tag
14292429.0,tiger:reviewed,False,tag
14292431.0,highway,residential,tag
14292431.0,name,Desert Valley Drive,tag
14292431.0,source,bing_imagery_0.25m_201105;GISMO,tag
14292431.0,tiger:cfcc,A41,tag
14292431.0,tiger:county,"Clark, NV",tag
14292431.0,tiger:name_base,Desert Valley,tag
14292431.0,tiger:name_type,Dr,tag
14292433.0,highway,residential,tag
14292433.0,name,Catalan Court,tag
14292433.0,tiger:cfcc,A41,tag
14292433.0,tiger:county,"Clark, NV",tag
14292433.0,tiger:name_base,Catalan,tag
14292433.0,tiger:name_type,Ct,tag
14292433.0,tiger:reviewed,False,tag
14292445.0,highway,residential,tag
14292445.0,name,Tadpole Lane,tag
14292445.0,surface,asphalt,tag
14292446.0,highway,residential,tag
14292446.0,name,Sorrelwood Street,tag
14292446.0,tiger:cfcc,A41,tag
14292446.0,tiger:county,"Clark, NV",tag
14292446.0,tiger:name_base,Sorrelwood,tag
14292446.0,tiger:name_type,St,tag
14292446.0,tiger:reviewed,False,tag
14292452.0,highway,residential,tag
14292452.0,name,Overland Drive,tag
14292452.0,tiger:cfcc,A41,tag
14292452.0,tiger:county,"Clark, NV",tag
14292452.0,tiger:name_base,Overland,tag
14292452.0,tiger:name_type,Dr,tag
14292452.0,tiger:reviewed,False,tag
14292459.0,highway,residential,tag
14292459.0,name,San Bruno Avenue,tag
14292459.0,tiger:cfcc,A41,tag
14292459.0,tiger:county,"Clark, NV",tag
14292459.0,tiger:name_base,San Bruno,tag
14292459.0,tiger:name_type,Ave,tag
14292459.0,tiger:reviewed,False,tag
14292466.0,highway,residential,tag
14292466.0,name,Cypress Lake Court,tag
14292466.0,tiger:cfcc,A41,tag
14292466.0,tiger:county,"Clark, NV",tag
14292466.0,tiger:name_base,Cypress Lake,tag
14292466.0,tiger:name_type,Ct,tag
14292466.0,tiger:reviewed,False,tag
14292474.0,highway,residential,tag
14292474.0,name,Canadian Goose Circle,tag
14292474.0,tiger:cfcc,A41,tag
14292474.0,tiger:county,"Clark, NV",tag
14292474.0,tiger:name_base,Canadian Goose,tag
14292474.0,tiger:name_type,Cir,tag
14292474.0,tiger:reviewed,False,tag
14292480.0,highway,residential,tag
14292480.0,name,Troon Drive,tag
14292480.0,tiger:cfcc,A41,tag
14292480.0,tiger:county,"Clark, NV",tag
14292480.0,tiger:name_base,Troon,tag
14292480.0,tiger:name_type,Dr,tag
14292480.0,tiger:reviewed,False,tag
14292486.0,highway,residential,tag
14292486.0,name,Kansas Avenue,tag
14292486.0,tiger:cfcc,A41,tag
14292486.0,tiger:county,"Clark, NV",tag
14292486.0,tiger:name_base,Kansas,tag
14292486.0,tiger:name_type,Ave,tag
14292486.0,tiger:reviewed,False,tag
14292488.0,highway,residential,tag
14292488.0,name,Zephyr Cove Avenue,tag
14292488.0,tiger:cfcc,A41,tag
14292488.0,tiger:county,"Clark, NV",tag
14292488.0,tiger:name_base,Zephyr Cove,tag
14292488.0,tiger:name_type,Ave,tag
14292488.0,tiger:reviewed,False,tag
14292488.0,tiger:separated,False,tag
14292488.0,tiger:source,tiger_import_dch_v0.6_20070813,tag
14292488.0,tiger:tlid,201929836:201929841:201929846:201929851:201929852:201966211,tag
14292489.0,highway,residential,tag
14292489.0,name,Shamrock Drive,tag
14292489.0,tiger:cfcc,A41,tag
14292489.0,tiger:county,"Clark, NV",tag
14292489.0,tiger:name_base,Shamrock,tag
14292489.0,tiger:name_type,Dr,tag
14292489.0,tiger:reviewed,False,tag
14292515.0,highway,residential,tag
14292515.0,name,Glen Eden Court,tag
14292515.0,tiger:cfcc,A41,tag
14292515.0,tiger:county,"Clark, NV",tag
14292515.0,tiger:name_base,Glen Eden,tag
14292515.0,tiger:name_type,Ct,tag
14292515.0,tiger:reviewed,False,tag
14292524.0,highway,residential,tag
14292524.0,name,Leighann Road,tag
14292524.0,tiger:cfcc,A41,tag
14292524.0,tiger:county,"Clark, NV",tag
14292524.0,tiger:name_base,Leighann,tag
14292524.0,tiger:name_type,Rd,tag
14292524.0,tiger:reviewed,False,tag
14292543.0,highway,residential,tag
14292543.0,name,Laswell Street,tag
14292543.0,tiger:cfcc,A41,tag
14292543.0,tiger:county,"Clark, NV",tag
14292543.0,tiger:name_base,Laswell,tag
14292543.0,tiger:name_type,St,tag
14292543.0,tiger:reviewed,False,tag
14292546.0,highway,residential,tag
14292546.0,name,Cindy Place,tag
14292546.0,tiger:cfcc,A41,tag
14292546.0,tiger:county,"Clark, NV",tag
14292546.0,tiger:name_base,Cindy,tag
14292546.0,tiger:name_type,Pl,tag
14292546.0,tiger:reviewed,False,tag
14292547.0,highway,residential,tag
14292547.0,name,Raini Place,tag
14292547.0,tiger:cfcc,A41,tag
14292547.0,tiger:county,"Clark, NV",tag
14292547.0,tiger:name_base,Raini,tag
14292547.0,tiger:name_type,Pl,tag
14292547.0,tiger:reviewed,False,tag
